01.q_-3.0/task.000/system.data (written by toolbox by Jia-Xin Zhu)

1160 atoms
8 atom types
239 bonds
1 bond types
0.0 16.869000 xlo xhi
0.0 14.609000 ylo yhi
0.0 41.478000 zlo zhi

Atoms

321 0 2 1.0000000000000000 5.4622001647949219 9.4357995986938477 27.6381988525390625
322 0 1 6.0000000000000000 9.6639995574951172 4.9849996566772461 23.0902004241943359
323 0 2 1.0000000000000000 9.6024999618530273 4.4983997344970703 22.1834983825683594
324 0 2 1.0000000000000000 10.2548007965087891 5.7476997375488281 22.7487983703613281
325 0 1 6.0000000000000000 10.2262001037597656 -4.7423996925354004 25.3276996612548828
326 0 2 1.0000000000000000 9.9324998855590820 -5.4628996849060059 25.8996982574462891
327 0 2 1.0000000000000000 10.7287998199462891 -4.0703001022338867 25.8991012573242188
328 0 1 6.0000000000000000 -7.4629998207092285 3.5627999305725098 32.7601966857910156
329 0 2 1.0000000000000000 -7.8747997283935547 4.3950996398925781 33.1343002319335938
330 0 2 1.0000000000000000 -7.4007997512817383 3.0295996665954590 33.6307983398437500
331 0 1 6.0000000000000000 -5.2465000152587891 31.2542991638183594 14.6082000732421875
332 0 2 1.0000000000000000 -6.1618995666503906 31.3927993774414062 14.9050998687744141
333 0 2 1.0000000000000000 -5.3604993820190430 30.5113983154296875 13.9919996261596680
334 0 1 6.0000000000000000 17.7978992462158203 29.4288997650146484 24.0418014526367188
335 0 2 1.0000000000000000 18.3173980712890625 28.6512985229492188 23.6265983581542969
336 0 2 1.0000000000000000 16.8759994506835938 29.1074981689453125 24.3920993804931641
337 0 1 6.0000000000000000 -1.6119000911712646 16.6358985900878906 19.1805992126464844
338 0 2 1.0000000000000000 -2.1435000896453857 17.4906997680664062 19.2521991729736328
339 0 2 1.0000000000000000 -1.1219999790191650 16.6718997955322266 20.0453987121582031
340 0 1 6.0000000000000000 12.0321998596191406 15.1178989410400391 22.3896999359130859
341 0 2 1.0000000000000000 11.9998989105224609 15.2872991561889648 23.3978996276855469
342 0 2 1.0000000000000000 12.9540996551513672 14.8638000488281250 22.1353988647460938
343 0 1 6.0000000000000000 20.9805984497070312 -26.5977001190185547 29.6318988800048828
344 0 2 1.0000000000000000 21.6347999572753906 -25.8582000732421875 29.8344993591308594
345 0 2 1.0000000000000000 20.0740013122558594 -26.1180992126464844 29.3706989288330078
346 0 1 6.0000000000000000 4.9635000228881836 5.8445997238159180 26.9217987060546875
347 0 2 1.0000000000000000 5.6239995956420898 5.1016998291015625 26.8490982055664062
348 0 2 1.0000000000000000 5.5017995834350586 6.6757001876831055 26.9330997467041016
349 0 1 6.0000000000000000 10.5201997756958008 14.7493991851806641 30.4538993835449219
350 0 2 1.0000000000000000 11.4202003479003906 14.4404993057250977 30.1029987335205078
351 0 2 1.0000000000000000 10.2144994735717773 15.1304998397827148 29.6196975708007812
352 0 1 6.0000000000000000 24.1779994964599609 18.6142997741699219 26.8926010131835938
353 0 2 1.0000000000000000 24.7962989807128906 18.7632980346679688 26.1250000000000000
354 0 2 1.0000000000000000 24.3616981506347656 19.3006992340087891 27.5872993469238281
355 0 1 6.0000000000000000 -14.2496004104614258 14.5384988784790039 15.6049003601074219
356 0 2 1.0000000000000000 -13.4614992141723633 14.1654987335205078 15.1028003692626953
357 0 2 1.0000000000000000 -14.7945995330810547 15.0135993957519531 14.8330001831054688
358 0 1 6.0000000000000000 13.3580989837646484 -22.1536998748779297 17.9346008300781250
359 0 2 1.0000000000000000 13.5816001892089844 -22.3639984130859375 18.8167991638183594
360 0 2 1.0000000000000000 13.9118995666503906 -22.6496009826660156 17.2473983764648438
361 0 1 6.0000000000000000 5.8148999214172363 -9.8350992202758789 10.0172996520996094
362 0 2 1.0000000000000000 6.4561996459960938 -9.2793998718261719 10.5085992813110352
363 0 2 1.0000000000000000 6.5322999954223633 -10.4077997207641602 9.4946994781494141
364 0 1 6.0000000000000000 7.6835002899169922 -26.2042007446289062 11.9378995895385742
365 0 2 1.0000000000000000 8.3685998916625977 -25.4709987640380859 11.8480005264282227
366 0 2 1.0000000000000000 8.0590000152587891 -26.5517997741699219 12.8045997619628906
367 0 1 6.0000000000000000 -3.6820001602172852 28.4100990295410156 8.6723995208740234
368 0 2 1.0000000000000000 -4.1876001358032227 28.6182994842529297 7.8385996818542480
369 0 2 1.0000000000000000 -2.8314998149871826 28.8335990905761719 8.4892997741699219
370 0 1 6.0000000000000000 12.9008998870849609 25.6972999572753906 30.1636981964111328
371 0 2 1.0000000000000000 13.5020999908447266 25.6633987426757812 30.9438991546630859
372 0 2 1.0000000000000000 13.1295986175537109 24.9395980834960938 29.5942001342773438
373 0 1 6.0000000000000000 -23.9503002166748047 19.6793003082275391 12.7025995254516602
374 0 2 1.0000000000000000 -23.1364994049072266 19.2015991210937500 12.3186988830566406
375 0 2 1.0000000000000000 -24.2001991271972656 20.4039001464843750 12.0538997650146484
376 0 1 6.0000000000000000 8.2298002243041992 6.1380000114440918 32.8297996520996094
377 0 2 1.0000000000000000 8.9765996932983398 6.5339999198913574 33.4692001342773438
378 0 2 1.0000000000000000 7.4662995338439941 5.9323997497558594 33.4944992065429688
379 0 1 6.0000000000000000 -0.5449999570846558 0.4767000079154968 8.8617000579833984
380 0 2 1.0000000000000000 -0.5627999901771545 0.1986999958753586 7.9169998168945312
381 0 2 1.0000000000000000 -0.1347999870777130 -0.2015999853610992 9.4052000045776367
382 0 1 6.0000000000000000 -5.4157996177673340 -27.1314010620117188 8.7596998214721680
383 0 2 1.0000000000000000 -5.7676000595092773 -27.4533996582031250 7.9017996788024902
384 0 2 1.0000000000000000 -5.5966997146606445 -26.1616992950439453 8.7748994827270508
385 0 1 6.0000000000000000 18.5788002014160156 -0.1699000000953674 26.4980983734130859
386 0 2 1.0000000000000000 18.3479995727539062 0.0586000010371208 25.5665988922119141
387 0 2 1.0000000000000000 18.1101989746093750 -0.9393000006675720 26.7828979492187500
388 0 1 6.0000000000000000 -4.9719996452331543 8.5523996353149414 23.6016998291015625
389 0 2 1.0000000000000000 -4.0556998252868652 8.7996997833251953 23.8620986938476562
390 0 2 1.0000000000000000 -5.5212998390197754 9.0480003356933594 24.2784996032714844
391 0 1 6.0000000000000000 26.6304988861083984 -7.0321998596191406 19.2322998046875000
392 0 2 1.0000000000000000 25.8730983734130859 -7.6774997711181641 19.3740997314453125
393 0 2 1.0000000000000000 27.1191997528076172 -7.1891999244689941 18.4121990203857422
394 0 1 6.0000000000000000 -2.5468001365661621 -10.4036998748779297 32.7561988830566406
395 0 2 1.0000000000000000 -2.2769999504089355 -10.3197002410888672 33.7036972045898438
396 0 2 1.0000000000000000 -3.3218998908996582 -9.8097000122070312 32.5624008178710938
397 0 1 6.0000000000000000 8.7662992477416992 -27.5843009948730469 14.4411993026733398
398 0 2 1.0000000000000000 8.8397998809814453 -28.5865993499755859 14.6550998687744141
399 0 2 1.0000000000000000 8.1830997467041016 -27.1057987213134766 15.1236000061035156
400 0 1 6.0000000000000000 7.2850995063781738 20.4829998016357422 23.8141994476318359
401 0 2 1.0000000000000000 8.2525997161865234 20.3077983856201172 23.5494003295898438
402 0 2 1.0000000000000000 7.4261999130249023 21.1050987243652344 24.5653991699218750
403 0 1 6.0000000000000000 27.2025985717773438 -1.2723000049591064 26.7638988494873047
404 0 2 1.0000000000000000 26.5913982391357422 -1.2976999282836914 25.9946994781494141
405 0 2 1.0000000000000000 27.3157997131347656 -0.2745999991893768 26.8591995239257812
406 0 1 6.0000000000000000 0.8467000126838684 -17.9155998229980469 22.5574989318847656
407 0 2 1.0000000000000000 1.1402999162673950 -18.8386993408203125 22.2147979736328125
408 0 2 1.0000000000000000 1.6517000198364258 -17.2796001434326172 22.6953010559082031
409 0 1 6.0000000000000000 41.3496971130371094 16.5254993438720703 28.5616989135742188
410 0 2 1.0000000000000000 41.2565994262695312 16.9175987243652344 29.4647998809814453
411 0 2 1.0000000000000000 41.1359977722167969 17.2705001831054688 27.9475002288818359
412 0 1 6.0000000000000000 -14.0073003768920898 -15.9649991989135742 23.2341003417968750
413 0 2 1.0000000000000000 -13.1120004653930664 -15.9103002548217773 23.6940994262695312
414 0 2 1.0000000000000000 -13.7749996185302734 -16.0531005859375000 22.2614002227783203
415 0 1 6.0000000000000000 30.5092010498046875 -13.4439992904663086 32.4491004943847656
416 0 2 1.0000000000000000 29.9868984222412109 -14.2388000488281250 32.6791000366210938
417 0 2 1.0000000000000000 30.6562995910644531 -12.9160003662109375 33.3137969970703125
418 0 1 6.0000000000000000 11.2630996704101562 2.0464999675750732 20.3358993530273438
419 0 2 1.0000000000000000 10.9190998077392578 1.5507998466491699 19.5131988525390625
420 0 2 1.0000000000000000 11.4109992980957031 1.2051999568939209 20.9449005126953125
421 0 1 6.0000000000000000 -6.9608998298645020 -13.4863996505737305 18.3287982940673828
422 0 2 1.0000000000000000 -7.4629998207092285 -14.2637996673583984 18.6570987701416016
423 0 2 1.0000000000000000 -6.4296998977661133 -13.8558998107910156 17.5300998687744141
424 0 1 6.0000000000000000 1.4047000408172607 17.1312999725341797 22.9533996582031250
425 0 2 1.0000000000000000 2.3355998992919922 17.2432994842529297 22.6376991271972656
426 0 2 1.0000000000000000 1.3665999174118042 16.3443984985351562 23.5151004791259766
427 0 1 6.0000000000000000 14.3260993957519531 7.0872998237609863 13.4517002105712891
428 0 2 1.0000000000000000 15.0876998901367188 7.7002997398376465 13.4584999084472656
429 0 2 1.0000000000000000 14.1934003829956055 6.6503996849060059 12.6135997772216797
430 0 1 6.0000000000000000 -1.3964999914169312 1.9579999446868896 12.9713001251220703
431 0 2 1.0000000000000000 -1.8264999389648438 2.4990999698638916 13.6948003768920898
432 0 2 1.0000000000000000 -1.8215999603271484 1.0814000368118286 12.7482995986938477
433 0 1 6.0000000000000000 21.8838996887207031 5.3190999031066895 18.6268005371093750
434 0 2 1.0000000000000000 21.4242000579833984 5.3942003250122070 17.7739982604980469
435 0 2 1.0000000000000000 21.3344993591308594 5.6336998939514160 19.3440990447998047
436 0 1 6.0000000000000000 15.7100000381469727 11.1042003631591797 12.9795989990234375
437 0 2 1.0000000000000000 16.5422992706298828 11.5678997039794922 13.2397994995117188
438 0 2 1.0000000000000000 15.9288988113403320 10.1275005340576172 12.7602996826171875
439 0 1 6.0000000000000000 16.7970008850097656 19.2649002075195312 16.4405002593994141
440 0 2 1.0000000000000000 17.0755996704101562 19.3829002380371094 17.3610000610351562
441 0 2 1.0000000000000000 16.0347003936767578 19.8253002166748047 16.2617988586425781
442 0 1 6.0000000000000000 -12.9937992095947266 0.5900000333786011 18.5219993591308594
443 0 2 1.0000000000000000 -12.1515998840332031 1.1446000337600708 18.7763996124267578
444 0 2 1.0000000000000000 -13.7026996612548828 1.3012999296188354 18.5618000030517578
445 0 1 6.0000000000000000 14.7020998001098633 11.0648002624511719 27.6942996978759766
446 0 2 1.0000000000000000 14.3766002655029297 10.1290998458862305 27.9944992065429688
447 0 2 1.0000000000000000 13.9924993515014648 11.4288997650146484 27.1372985839843750
448 0 1 6.0000000000000000 1.1814999580383301 22.3453998565673828 14.4091997146606445
449 0 2 1.0000000000000000 0.6347999572753906 21.9903984069824219 15.1373996734619141
450 0 2 1.0000000000000000 1.6440999507904053 21.5639991760253906 13.9864997863769531
451 0 1 6.0000000000000000 37.1593017578125000 -6.2790994644165039 29.2623996734619141
452 0 2 1.0000000000000000 37.5246009826660156 -5.6675000190734863 28.5731983184814453
453 0 2 1.0000000000000000 37.5227012634277344 -6.0715999603271484 30.1409988403320312
454 0 1 6.0000000000000000 10.2433004379272461 -4.3761000633239746 16.7747993469238281
455 0 2 1.0000000000000000 10.4742002487182617 -3.7471997737884521 17.4918994903564453
456 0 2 1.0000000000000000 10.0207996368408203 -3.9571998119354248 15.9502992630004883
457 0 1 6.0000000000000000 21.0496997833251953 22.9521980285644531 32.1384010314941406
458 0 2 1.0000000000000000 21.4441986083984375 23.7796993255615234 32.4795989990234375
459 0 2 1.0000000000000000 20.0913009643554688 23.0885009765625000 32.3857994079589844
460 0 1 6.0000000000000000 4.4690999984741211 2.4593000411987305 8.9609994888305664
461 0 2 1.0000000000000000 4.4713001251220703 3.4322998523712158 9.0932998657226562
462 0 2 1.0000000000000000 4.7669997215270996 2.3060998916625977 8.0314998626708984
463 0 1 6.0000000000000000 13.9299001693725586 -4.6146001815795898 17.7218990325927734
464 0 2 1.0000000000000000 13.5717000961303711 -5.5058999061584473 18.0046005249023438
465 0 2 1.0000000000000000 13.7285995483398438 -4.4704999923706055 16.7826995849609375
466 0 1 6.0000000000000000 24.1324996948242188 7.7038998603820801 25.7734985351562500
467 0 2 1.0000000000000000 24.1685981750488281 8.6645994186401367 25.5993995666503906
468 0 2 1.0000000000000000 24.8591003417968750 7.5348997116088867 26.4031982421875000
469 0 1 6.0000000000000000 50.0358009338378906 17.7783985137939453 30.9761009216308594
470 0 2 1.0000000000000000 49.1529006958007812 17.7415008544921875 31.4801006317138672
471 0 2 1.0000000000000000 49.9230995178222656 18.6760997772216797 30.5294990539550781
472 0 1 6.0000000000000000 9.7255001068115234 -2.6157999038696289 29.2247982025146484
473 0 2 1.0000000000000000 10.3941001892089844 -2.2784998416900635 28.6047973632812500
474 0 2 1.0000000000000000 9.4651994705200195 -1.8152999877929688 29.7494983673095703
475 0 1 6.0000000000000000 13.0722999572753906 9.7437000274658203 21.2141990661621094
476 0 2 1.0000000000000000 13.1950998306274414 10.5163993835449219 20.5965995788574219
477 0 2 1.0000000000000000 12.1016988754272461 9.6898994445800781 21.3537006378173828
478 0 1 6.0000000000000000 -22.4337978363037109 18.1847991943359375 27.7238998413085938
479 0 2 1.0000000000000000 -22.9034004211425781 18.8465003967285156 28.2904987335205078
480 0 2 1.0000000000000000 -21.5122985839843750 18.3500995635986328 28.0405998229980469
481 0 1 6.0000000000000000 -5.0640001296997070 -6.7712998390197754 14.0177001953125000
482 0 2 1.0000000000000000 -5.2474999427795410 -6.8407001495361328 15.0037994384765625
483 0 2 1.0000000000000000 -4.1247997283935547 -6.9425001144409180 13.8274993896484375
484 0 1 6.0000000000000000 -10.0319995880126953 8.1304998397827148 29.0174980163574219
485 0 2 1.0000000000000000 -9.8537998199462891 8.3142004013061523 29.9913997650146484
486 0 2 1.0000000000000000 -9.4713993072509766 8.8428001403808594 28.5911979675292969
487 0 1 6.0000000000000000 10.4531993865966797 13.4154996871948242 21.2065010070800781
488 0 2 1.0000000000000000 10.6901988983154297 13.2007989883422852 20.2234992980957031
489 0 2 1.0000000000000000 11.2677001953125000 13.7781000137329102 21.6299991607666016
490 0 1 6.0000000000000000 -11.4664993286132812 -7.6573996543884277 21.9347000122070312
491 0 2 1.0000000000000000 -10.8105993270874023 -8.2019996643066406 22.5291996002197266
492 0 2 1.0000000000000000 -12.1455001831054688 -8.3499994277954102 21.6775989532470703
493 0 1 6.0000000000000000 -10.5426006317138672 -1.2657999992370605 8.8430995941162109
494 0 2 1.0000000000000000 -9.8293991088867188 -1.4226000308990479 8.2093992233276367
495 0 2 1.0000000000000000 -11.3533000946044922 -1.4199998378753662 8.3094005584716797
496 0 1 6.0000000000000000 -5.3196001052856445 -8.1900997161865234 10.5082998275756836
497 0 2 1.0000000000000000 -4.7235002517700195 -7.5367999076843262 9.9861993789672852
498 0 2 1.0000000000000000 -4.7301998138427734 -8.6315002441406250 11.1532993316650391
499 0 1 6.0000000000000000 29.8094978332519531 13.1895999908447266 32.8106994628906250
500 0 2 1.0000000000000000 28.8892974853515625 12.7295989990234375 32.5600967407226562
501 0 2 1.0000000000000000 29.9353008270263672 13.1031999588012695 33.8243980407714844
502 0 1 6.0000000000000000 19.4853000640869141 -12.0249996185302734 16.2523994445800781
503 0 2 1.0000000000000000 18.5967998504638672 -12.3188991546630859 16.5135993957519531
504 0 2 1.0000000000000000 20.0242004394531250 -12.8707990646362305 16.2378005981445312
505 0 1 6.0000000000000000 25.6933994293212891 -21.5577983856201172 8.8832998275756836
506 0 2 1.0000000000000000 25.6333999633789062 -21.9692993164062500 8.0628995895385742
507 0 2 1.0000000000000000 25.7015991210937500 -20.5783996582031250 8.6068000793457031
508 0 1 6.0000000000000000 13.5694990158081055 12.0714998245239258 19.4412994384765625
509 0 2 1.0000000000000000 13.8341999053955078 11.6061000823974609 18.6305999755859375
510 0 2 1.0000000000000000 13.6954994201660156 13.1032991409301758 19.1695995330810547
511 0 1 6.0000000000000000 29.2302989959716797 16.2066001892089844 25.0674991607666016
512 0 2 1.0000000000000000 29.8367996215820312 15.7602005004882812 25.6569004058837891
513 0 2 1.0000000000000000 28.3374996185302734 15.9869995117187500 25.3515987396240234
514 0 1 6.0000000000000000 36.7773971557617188 20.6877994537353516 13.6575994491577148
515 0 2 1.0000000000000000 36.4458999633789062 19.8151988983154297 13.2436990737915039
516 0 2 1.0000000000000000 37.2693977355957031 21.2319984436035156 12.9930000305175781
517 0 1 6.0000000000000000 12.9886999130249023 28.3947982788085938 29.3173007965087891
518 0 2 1.0000000000000000 12.6971998214721680 27.4156990051269531 29.5557003021240234
519 0 2 1.0000000000000000 12.7723989486694336 28.5758991241455078 28.3244991302490234
520 0 1 6.0000000000000000 36.5736999511718750 -15.0132999420166016 29.9226989746093750
521 0 2 1.0000000000000000 37.0882987976074219 -14.8262996673583984 30.7768993377685547
522 0 2 1.0000000000000000 36.2500991821289062 -15.9409999847412109 29.8915977478027344
523 0 1 6.0000000000000000 10.2811994552612305 -12.8521003723144531 11.0705995559692383
524 0 2 1.0000000000000000 10.3129997253417969 -12.9879999160766602 10.1015996932983398
525 0 2 1.0000000000000000 10.1637992858886719 -13.7201004028320312 11.5085992813110352
526 0 1 6.0000000000000000 9.6028003692626953 18.5438995361328125 20.6884002685546875
527 0 2 1.0000000000000000 10.2276000976562500 17.7444992065429688 20.5628986358642578
528 0 2 1.0000000000000000 9.1096992492675781 18.9331989288330078 19.9025001525878906
529 0 1 6.0000000000000000 0.6200000047683716 8.1496000289916992 26.8859977722167969
530 0 2 1.0000000000000000 1.3443999290466309 7.3681998252868652 26.8486003875732422
531 0 2 1.0000000000000000 -0.2834999859333038 7.8572998046875000 26.8749008178710938
532 0 1 6.0000000000000000 22.7940979003906250 39.7293014526367188 32.6763000488281250
533 0 2 1.0000000000000000 22.9470996856689453 39.7472000122070312 33.6447982788085938
534 0 2 1.0000000000000000 23.4238014221191406 38.9850997924804688 32.3701019287109375
535 0 1 6.0000000000000000 -12.9800996780395508 31.9893989562988281 22.1581993103027344
536 0 2 1.0000000000000000 -12.4205989837646484 32.3689994812011719 22.8876991271972656
537 0 2 1.0000000000000000 -12.4244995117187500 31.2022991180419922 21.8987998962402344
538 0 1 6.0000000000000000 -1.4916999340057373 -14.9950990676879883 16.2551994323730469
539 0 2 1.0000000000000000 -1.1250000000000000 -14.0411996841430664 15.9982986450195312
540 0 2 1.0000000000000000 -0.6189999580383301 -15.4259986877441406 16.5550994873046875
541 0 1 6.0000000000000000 -4.8795995712280273 -3.8210999965667725 12.6717996597290039
542 0 2 1.0000000000000000 -5.4773998260498047 -4.5312995910644531 12.2729988098144531
543 0 2 1.0000000000000000 -4.2888998985290527 -3.4217000007629395 11.9378995895385742
544 0 1 6.0000000000000000 12.0461997985839844 -17.6616001129150391 23.2558994293212891
545 0 2 1.0000000000000000 11.5065002441406250 -17.4465980529785156 22.4848976135253906
546 0 2 1.0000000000000000 12.6494989395141602 -18.3383998870849609 22.7837982177734375
547 0 1 6.0000000000000000 18.3768997192382812 -2.3958997726440430 8.9561996459960938
548 0 2 1.0000000000000000 19.2146987915039062 -1.9280999898910522 8.9488000869750977
549 0 2 1.0000000000000000 18.1035003662109375 -2.4402000904083252 8.0091991424560547
550 0 1 6.0000000000000000 28.9060993194580078 20.1770000457763672 32.3536987304687500
551 0 2 1.0000000000000000 28.9908008575439453 21.1792984008789062 32.1934967041015625
552 0 2 1.0000000000000000 28.5223979949951172 20.1826000213623047 33.2724990844726562
553 0 1 6.0000000000000000 30.8541984558105469 14.4884004592895508 18.7393989562988281
554 0 2 1.0000000000000000 31.1924972534179688 15.3298997879028320 19.1280994415283203
555 0 2 1.0000000000000000 31.4521007537841797 14.2930994033813477 17.9260997772216797
556 0 1 6.0000000000000000 20.4306011199951172 15.8829994201660156 32.0389976501464844
557 0 2 1.0000000000000000 19.6044998168945312 16.2280006408691406 32.4766998291015625
558 0 2 1.0000000000000000 20.6801986694335938 16.4666996002197266 31.2645988464355469
559 0 1 6.0000000000000000 12.9503002166748047 8.0783996582031250 32.5680007934570312
560 0 2 1.0000000000000000 12.4012994766235352 8.8621997833251953 32.4771995544433594
561 0 2 1.0000000000000000 13.2270994186401367 8.0385999679565430 33.5406990051269531
562 0 1 6.0000000000000000 5.0154995918273926 6.8590998649597168 8.7357997894287109
563 0 2 1.0000000000000000 5.3254995346069336 5.9494996070861816 9.1394996643066406
564 0 2 1.0000000000000000 4.9038996696472168 6.7335996627807617 7.7441000938415527
565 0 1 6.0000000000000000 5.3832001686096191 12.8543996810913086 31.5925006866455078
566 0 2 1.0000000000000000 5.7971000671386719 12.1595001220703125 32.2038993835449219
567 0 2 1.0000000000000000 5.7185001373291016 13.6770000457763672 32.0068016052246094
568 0 1 6.0000000000000000 -15.2020988464355469 -3.7418999671936035 17.6086006164550781
569 0 2 1.0000000000000000 -14.5902996063232422 -3.6665999889373779 18.3219985961914062
570 0 2 1.0000000000000000 -16.0296001434326172 -4.1262998580932617 17.9864006042480469
571 0 1 6.0000000000000000 27.8093986511230469 13.9047994613647461 16.7644996643066406
572 0 2 1.0000000000000000 27.0466995239257812 13.7150001525878906 16.1881999969482422
573 0 2 1.0000000000000000 28.7000999450683594 13.7814998626708984 16.3205986022949219
574 0 1 6.0000000000000000 23.3976974487304688 7.8470997810363770 12.6680994033813477
575 0 2 1.0000000000000000 23.8088989257812500 8.7540998458862305 12.6785993576049805
576 0 2 1.0000000000000000 23.4673004150390625 7.5269994735717773 13.6225996017456055
577 0 1 6.0000000000000000 2.7195000648498535 13.0025997161865234 11.9358997344970703
578 0 2 1.0000000000000000 2.5558998584747314 13.7506999969482422 11.3955993652343750
579 0 2 1.0000000000000000 3.3295998573303223 12.3725996017456055 11.4454994201660156
580 0 1 6.0000000000000000 12.0459995269775391 -15.0368003845214844 13.0862998962402344
581 0 2 1.0000000000000000 12.1277999877929688 -15.4619989395141602 13.9604997634887695
582 0 2 1.0000000000000000 11.2637996673583984 -15.4556999206542969 12.6003990173339844
583 0 1 6.0000000000000000 -9.9069995880126953 -2.3120999336242676 11.0939989089965820
584 0 2 1.0000000000000000 -10.2966995239257812 -2.4245998859405518 10.1319990158081055
585 0 2 1.0000000000000000 -10.4615993499755859 -1.5771000385284424 11.4310989379882812
586 0 1 6.0000000000000000 10.5601997375488281 -2.9459998607635498 32.6226997375488281
587 0 2 1.0000000000000000 9.8955993652343750 -2.2491998672485352 32.6435012817382812
588 0 2 1.0000000000000000 10.7344999313354492 -3.2036998271942139 33.5602989196777344
589 0 1 6.0000000000000000 27.2891998291015625 1.1277999877929688 27.9059982299804688
590 0 2 1.0000000000000000 27.8060989379882812 2.0615000724792480 27.8804988861083984
591 0 2 1.0000000000000000 26.3587989807128906 1.4078999757766724 27.9055995941162109
592 0 1 6.0000000000000000 -9.0961999893188477 -0.8191000223159790 30.1662998199462891
593 0 2 1.0000000000000000 -9.4074001312255859 -0.8757999539375305 31.1044998168945312
594 0 2 1.0000000000000000 -9.5587997436523438 -0.0403000004589558 29.7917976379394531
595 0 1 6.0000000000000000 24.5011997222900391 5.4763994216918945 28.9622993469238281
596 0 2 1.0000000000000000 24.1654987335205078 6.4112997055053711 28.9784011840820312
597 0 2 1.0000000000000000 23.8561992645263672 4.9774999618530273 29.6231994628906250
598 0 1 6.0000000000000000 8.0350990295410156 17.9998989105224609 8.8313999176025391
599 0 2 1.0000000000000000 8.8365001678466797 18.6031990051269531 8.8496990203857422
600 0 2 1.0000000000000000 7.8744001388549805 18.0637989044189453 7.8572998046875000
601 0 1 6.0000000000000000 13.2495002746582031 8.1399002075195312 8.9356002807617188
602 0 2 1.0000000000000000 12.8577995300292969 9.0581998825073242 8.7958993911743164
603 0 2 1.0000000000000000 13.2201995849609375 7.6770997047424316 8.0214996337890625
604 0 1 6.0000000000000000 4.3418998718261719 9.1532001495361328 18.2439994812011719
605 0 2 1.0000000000000000 4.8690996170043945 9.6661996841430664 17.6243000030517578
606 0 2 1.0000000000000000 5.0181999206542969 8.6754999160766602 18.8584995269775391
607 0 1 6.0000000000000000 11.1536006927490234 22.3045997619628906 29.6324996948242188
608 0 2 1.0000000000000000 10.8318996429443359 23.0756988525390625 30.2313995361328125
609 0 2 1.0000000000000000 12.1300992965698242 22.4567985534667969 29.4008998870849609
610 0 1 6.0000000000000000 -11.5618000030517578 -2.4226000308990479 24.8474998474121094
611 0 2 1.0000000000000000 -11.7091999053955078 -1.8632998466491699 25.6198997497558594
612 0 2 1.0000000000000000 -12.2326993942260742 -3.1173996925354004 24.9221992492675781
613 0 1 6.0000000000000000 5.3166999816894531 0.5040000081062317 28.9230995178222656
614 0 2 1.0000000000000000 4.6704001426696777 1.2504999637603760 29.0971984863281250
615 0 2 1.0000000000000000 6.1452002525329590 0.9916999936103821 28.6937999725341797
616 0 1 6.0000000000000000 24.7786998748779297 -0.5029999613761902 19.0380001068115234
617 0 2 1.0000000000000000 24.6955986022949219 -1.0783998966217041 19.8264999389648438
618 0 2 1.0000000000000000 24.3768005371093750 0.3415000140666962 19.2691993713378906
619 0 1 6.0000000000000000 -0.0273999981582165 -22.6904983520507812 11.1707992553710938
620 0 2 1.0000000000000000 -0.3407999873161316 -22.5475997924804688 10.2700996398925781
621 0 2 1.0000000000000000 -0.2601000070571899 -23.6439990997314453 11.5011005401611328
622 0 1 6.0000000000000000 33.2937011718750000 8.6464996337890625 12.4611997604370117
623 0 2 1.0000000000000000 33.9392013549804688 8.3976993560791016 13.1544990539550781
624 0 2 1.0000000000000000 33.4113006591796875 7.8411998748779297 11.9336996078491211
625 0 1 6.0000000000000000 15.3118991851806641 -9.9538002014160156 25.6313991546630859
626 0 2 1.0000000000000000 16.2332000732421875 -9.8429002761840820 25.2700996398925781
627 0 2 1.0000000000000000 14.7826995849609375 -10.2764997482299805 24.8525009155273438
628 0 1 6.0000000000000000 1.7307999134063721 8.6241998672485352 32.6738014221191406
629 0 2 1.0000000000000000 1.8157999515533447 8.7333993911743164 33.6296005249023438
630 0 2 1.0000000000000000 1.1812999248504639 7.6851997375488281 32.6236991882324219
631 0 1 6.0000000000000000 31.7706985473632812 0.1097999960184097 22.0462989807128906
632 0 2 1.0000000000000000 32.3967971801757812 0.8410999774932861 21.7378997802734375
633 0 2 1.0000000000000000 31.9861984252929688 -0.7730000019073486 21.6539993286132812
634 0 1 6.0000000000000000 2.7088999748229980 12.7875995635986328 32.6236991882324219
635 0 2 1.0000000000000000 2.8860998153686523 12.5817003250122070 33.6367988586425781
636 0 2 1.0000000000000000 3.6684000492095947 12.8801002502441406 32.3131980895996094
637 0 1 6.0000000000000000 -4.7593998908996582 17.9729003906250000 12.1775999069213867
638 0 2 1.0000000000000000 -4.6113996505737305 17.5342006683349609 13.0813007354736328
639 0 2 1.0000000000000000 -5.3949999809265137 17.3295001983642578 11.7869997024536133
640 0 1 6.0000000000000000 0.1341999918222427 -0.9473999738693237 11.0478000640869141
641 0 2 1.0000000000000000 0.6053999662399292 -1.6837999820709229 10.5892000198364258
642 0 2 1.0000000000000000 0.0582000017166138 -1.0954999923706055 12.0188999176025391
643 0 1 6.0000000000000000 -2.8780999183654785 32.7935981750488281 23.6828002929687500
644 0 2 1.0000000000000000 -3.5957999229431152 32.1311988830566406 23.9197998046875000
645 0 2 1.0000000000000000 -3.2637999057769775 33.3973007202148438 23.0199012756347656
